,file,HSE bandgap,"dielectric constant, electronic","dielectric constant, ionic","dielectric constant, total",gap type,organic molecule,refractive index,relative energy1,relative energy2,organic_surface_area,organic_volume,organic_globularity,label,organic_furthest_distance_from_center,B_atom,X_atom,B_atom_volume,B_atom_globularity,order,length_est_by_volume,X_atom_0_B_neighbor_area,X_atom_0_B_neighbor_percent,X_atom_1_B_neighbor_area,X_atom_1_B_neighbor_percent,X_atom_2_B_neighbor_area,X_atom_2_B_neighbor_percent,X_atoms_B_neighbor_percent_stdev,X_atoms_B_neighbor_percent_mean,X_atom_0_H_neighbor_area,X_atom_0_H_neighbor_percent,X_atom_1_H_neighbor_area,X_atom_1_H_neighbor_percent,X_atom_2_H_neighbor_area,X_atom_2_H_neighbor_percent,X_atoms_H_neighbor_percent_stdev,X_atoms_H_neighbor_percent_mean,X_atom_0_any_organic_neighbor_area,X_atom_0_any_organic_neighbor_percent,X_atom_1_any_organic_neighbor_area,X_atom_1_any_organic_neighbor_percent,X_atom_2_any_organic_neighbor_area,X_atom_2_any_organic_neighbor_percent,X_atoms_any_organic_neighbor_percent_stdev,X_atoms_any_organic_neighbor_percent_mean,B_atom_H_neighbor_percent,B_atom_X_neighbor_percent,B_atom_any_organic_neighbor_percent,organic_molecule_B_neighbor_percent,organic_molecule_X_neighbor_percent,organic_molecule_any_organic_neighbor_percent,X_atoms_volumes_mean,X_atoms_volumes_stdev,B_atom_surface_area,X_atoms_surface_areas_mean,X_atoms_surface_areas_stdev,X_atoms_globularities_mean,X_atoms_globularities_stdev,contains_F,contains_Cl,contains_Br,contains_I,contains_Ge,contains_Sn,contains_Pb
35,36,5.2481,2.8276,2.1256,4.9531,direct,CH3C(NH2)2,1.6815,-0.1129,0.4917,86.73445036,62.74515281,0.880398227,Acetamidinium Germanium Fluoride,3.250135388,Ge,F,23.18963071,0.872980763,1,2.571997018,3.428866208,0.176051776,4.12007333,0.201571881,3.986947551,0.196419107,0.011018444,0.191347588,16.04759852,0.823948224,14.11787912,0.690707962,14.22879207,0.700989063,0.060532474,0.738548416,16.04759852,0.823948224,15.6658692,0.766442359,15.73808547,0.77534521,0.025272818,0.788578598,0.371317443,0.551146936,0.448853064,0.046027424,0.555252777,0.3987198,35.05022534,16.77341378,45.04796913,20.07145096,0.424669328,0.876504104,0.004982756,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
36,37,5.4822,2.8234,2.2606,5.084,indirect,CH3C(NH2)2,1.6803,-0.1129,0.4917,87.16419204,63.89235824,0.886703669,Acetamidinium Germanium Fluoride,3.263475327,Ge,F,22.66758657,0.877369128,2,2.581429433,3.394334545,0.177728714,3.478287659,0.171724976,3.604747296,0.176493785,0.002588682,0.175315825,15.70406814,0.822271286,14.92804802,0.737005947,15.17132731,0.742810733,0.038898519,0.767362655,15.70406814,0.822271286,16.04660802,0.79222987,16.21615932,0.793967261,0.013770432,0.802822806,0.377214393,0.518382197,0.481617803,0.051443097,0.559935079,0.388621824,36.02677532,18.89274591,44.14740446,19.92586974,0.589172139,0.878378828,0.001427931,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
37,38,5.8648,2.8381,2.392,5.2302,indirect,CH3C(NH2)2,1.6847,-0.115,0.4896,86.51336285,64.21827394,0.896409728,Acetamidinium Germanium Fluoride,3.393606052,Ge,F,21.90019259,0.855886631,0,2.576444604,4.579756857,0.22693859,4.261441401,0.211256376,3.643443082,0.187982734,0.016004003,0.2087259,14.65989968,0.726435282,12.9983619,0.644379818,14.54685455,0.750542117,0.045441871,0.707119072,14.9014386,0.738404149,15.09767003,0.748450761,15.17600554,0.783003039,0.019101644,0.756619317,0.451794794,0.530454834,0.469545166,0.053191774,0.538850859,0.407957367,35.89758114,19.79529672,44.22824592,19.91143035,0.37452457,0.866158977,0.014527291,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
38,39,5.2585,2.8493,2.8448,5.6941,indirect,CH3C(NH2)2,1.688,-0.111,0.4936,88.06652724,64.48359816,0.883024269,Acetamidinium Germanium Fluoride,3.446141329,Ge,F,20.79912406,0.852089046,4,2.592959067,5.435580598,0.284602881,3.813286042,0.193699941,4.449884455,0.209276305,0.039693353,0.229193042,13.30690565,0.696739496,15.37853436,0.781169091,15.78700543,0.74245662,0.034507757,0.740121736,13.30690565,0.696739496,15.5662848,0.790706076,15.78700543,0.74245662,0.038366339,0.74330073,0.330288093,0.665045986,0.334954014,0.032184774,0.475852709,0.491962517,35.27217402,20.46798354,42.92355828,20.01619673,0.913829471,0.866862606,0.02089297,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
39,40,5.1558,2.8573,2.992,5.8493,indirect,CH3C(NH2)2,1.6904,-0.1117,0.4929,88.05989765,64.73580648,0.885391879,Acetamidinium Germanium Fluoride,3.450688153,Ge,F,20.80819177,0.847998071,3,2.59401886,5.348968053,0.280487243,4.232217668,0.216990306,4.612916175,0.217534582,0.029805284,0.238337377,13.20989295,0.692695565,14.56853795,0.746944452,15.1081466,0.712465658,0.022416724,0.717368558,13.20989295,0.692695565,14.6830849,0.752817396,15.1081466,0.712465658,0.025019445,0.719326206,0.28623523,0.71290136,0.28709864,0.024179514,0.436791255,0.539029232,35.36666056,20.58878402,43.143168,19.92662969,0.921441778,0.859673471,0.016511508,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40,41,5.1528,2.7911,2.5442,5.3353,indirect,CH3C(NH2)2,1.6707,-0.1038,0.5008,87.49228069,64.85443993,0.892224354,Acetamidinium Germanium Fluoride,3.393093808,Ge,F,22.09157114,0.854920143,5,2.588959956,5.38002134,0.274786808,4.491745014,0.22653272,4.510946694,0.216279464,0.025509684,0.239199664,12.42898977,0.634815777,14.31975289,0.72218983,12.75164001,0.611383386,0.047681082,0.656129664,12.42898977,0.634815777,14.40522207,0.726500308,12.86950449,0.617034454,0.047964109,0.65945018,0.322660631,0.670512851,0.329487149,0.031971807,0.43414868,0.533879514,36.30631625,20.10268533,44.53582703,20.08805307,0.553193508,0.865077389,0.014364514,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
41,42,4.9297,2.9119,4.1736,7.0856,direct,CH3NH3,1.7064,-0.2127,0.543,61.24309819,40.01045647,0.923724622,Methylammonium Germanium Fluoride,2.58224319,Ge,F,20.05755762,0.846224113,0,2.178614795,5.489954025,0.277135428,3.747991621,0.194890261,5.105254604,0.264334194,0.036133393,0.245453295,13.99667671,0.706558738,15.28038874,0.794558595,13.64760223,0.706630368,0.041466657,0.7359159,13.99667671,0.706558738,15.28038874,0.794558595,13.64760223,0.706630368,0.041466657,0.7359159,0.386681422,0.613318578,0.386681422,0.035521678,0.672582087,0.291896235,64.85443993,0,42.18751761,19.45152424,0.255450184,0.892224354,1.11E-16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
42,43,4.7182,2.8931,5.4315,8.3245,direct,CH3NH3,1.7009,-0.2125,0.5432,61.69775803,40.09869743,0.918265207,Methylammonium Germanium Fluoride,2.629102839,Ge,F,20.37979597,0.850791397,1,2.184527411,3.838281607,0.199745505,4.842953801,0.248820634,5.452126791,0.281184298,0.033479765,0.243250146,15.25445248,0.793846992,14.49721093,0.744835769,13.27314116,0.684540001,0.044703589,0.741074254,15.25445248,0.793846992,14.49721093,0.744835769,13.27314116,0.684540001,0.044703589,0.741074254,0.377890893,0.622109107,0.377890893,0.027365163,0.679737941,0.292896896,40.01045647,0,42.40927031,19.35645443,0.103876386,0.923724622,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
43,44,5.7456,2.7603,3.8036,6.5639,indirect,CH3NH3,1.6614,-0.1978,0.5579,60.85181074,39.56309591,0.922721575,Methylammonium Germanium Fluoride,2.702058106,Ge,F,20.45631075,0.859873696,3,2.171250764,4.7548355,0.24000501,4.037005301,0.207059637,4.130477381,0.208916306,0.015111998,0.218660318,14.62649226,0.738286618,14.10631702,0.723518712,14.89522681,0.753388888,0.012194703,0.738398073,14.62649226,0.738286618,14.12882704,0.72467326,14.89522681,0.753388888,0.011728358,0.738782922,0.395148987,0.604851013,0.395148987,0.054901759,0.675959187,0.269139053,40.09869743,0,42.06629018,19.693064,0.139741003,0.918265207,1.11E-16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
44,45,5.2403,2.7677,3.6143,6.382,indirect,CH3NH3,1.6636,-0.1831,0.5726,62.72795967,40.42003214,0.908002987,Methylammonium Germanium Fluoride,2.665991101,Ge,F,21.10978284,0.852292178,5,2.19856805,5.063482199,0.269246744,5.343512281,0.262812843,5.426552499,0.277599247,0.006053439,0.269886278,13.42297213,0.713756146,13.83552149,0.680479907,12.89206908,0.659503187,0.022337598,0.684579747,13.47005655,0.716259825,13.83552149,0.680479907,12.89206908,0.659503187,0.023432032,0.685414306,0.30430856,0.69569144,0.30430856,0.022926978,0.572609177,0.404463845,39.56309591,0,43.33957783,19.56208748,0.623024878,0.922721575,1.11E-16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
45,46,5.4255,2.8189,3.8785,6.6975,indirect,CH3NH3,1.679,-0.1904,0.5653,60.78276367,38.91895388,0.913715513,Methylammonium Germanium Fluoride,2.702832802,Ge,F,20.46345232,0.857552012,4,2.166474125,5.024666642,0.267081411,5.398925227,0.261637579,5.140499626,0.266698443,0.002480912,0.265139145,13.62664985,0.724311706,14.26168054,0.691135998,13.51784303,0.701330212,0.013875232,0.705592639,13.62664985,0.724311706,14.26168054,0.691135998,13.51784303,0.701330212,0.013875232,0.705592639,0.290509563,0.709490437,0.290509563,0.029899441,0.57192717,0.398173389,40.42003214,0,42.18999439,19.57431524,0.773391862,0.908002987,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
46,47,4.9235,2.6808,4.722,7.4027,indirect,CH3NH3,1.6373,-0.1995,0.5562,62.69313413,39.84025693,0.899798865,Methylammonium Germanium Fluoride,2.895516272,Ge,F,23.06008459,0.848236525,2,2.194635246,3.979563905,0.198575574,5.425914869,0.271185621,4.085550824,0.203281005,0.033175287,0.2243474,14.41029508,0.719056833,12.92748854,0.646112056,14.5585779,0.724377807,0.035706801,0.696515565,14.41029508,0.719056833,12.92748854,0.646112056,14.5585779,0.724377807,0.035706801,0.696515565,0.375687032,0.624312968,0.375687032,0.045307105,0.587800956,0.366891939,38.91895388,0,46.18925569,20.04890588,0.037183514,0.913715513,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
47,48,5.8538,2.8878,3.9751,6.8629,indirect,C(NH2)3,1.6994,0.0529,0.7007,80.5606395,58.32979786,0.902862076,Guanidinium Germanium Fluoride,3.125498162,Ge,F,21.76000055,0.86350108,0,2.489200082,3.692436653,0.188479754,3.806902713,0.194083566,4.493367502,0.23182283,0.019247733,0.204795383,13.54353335,0.691327183,13.55773018,0.691200385,13.46482996,0.694680547,0.001611509,0.692402705,15.50497959,0.791448848,15.46386398,0.788378925,14.62487926,0.754530072,0.016727108,0.778119281,0.407176619,0.539219961,0.460780039,0.053725858,0.592633489,0.353640653,39.84025693,0,43.65095188,19.52938451,0.104142559,0.899798865,1.11E-16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
48,49,5.8294,2.9083,4.3361,7.2444,indirect,C(NH2)3,1.7054,0.0545,0.7023,80.39718825,57.96821488,0.900954986,Guanidinium Germanium Fluoride,3.148386881,Ge,F,21.44528485,0.861379609,1,2.48579741,3.796727239,0.193625287,4.530054327,0.232527824,3.660640001,0.187957993,0.019810198,0.204703701,13.53252478,0.690130955,13.49759205,0.692831803,13.65330607,0.701038073,0.004638039,0.694666944,15.27350564,0.778917402,14.46421652,0.742448666,15.4438243,0.792973421,0.021292386,0.771446496,0.416820022,0.536622988,0.463377012,0.054181368,0.586581094,0.359237538,58.32979786,7.11E-15,43.33551494,19.52208249,0.061248515,0.902862076,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
49,50,5.5038,2.9682,5.1498,8.118,indirect,C(NH2)3,1.7229,0.0551,0.7028,81.86007207,58.44182295,0.889667479,Guanidinium Germanium Fluoride,3.319558513,Ge,F,19.44653182,0.851951274,2,2.503045818,4.651719878,0.225586361,4.8441782,0.257224631,4.92673536,0.2613498,0.015975748,0.248053597,14.73190019,0.714427317,13.34504439,0.708618463,13.29097014,0.705049518,0.003864702,0.7093651,14.73190019,0.714427317,13.52999376,0.718439228,13.48481656,0.715332539,0.001718086,0.716066361,0.270365467,0.723497458,0.273705277,0.025901424,0.465052654,0.509045922,57.96821488,0,41.04850563,19.43472337,0.838556373,0.900954986,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
50,51,5.4104,3.0613,8.2555,11.3169,indirect,OHNH3,1.7497,-0.0897,0.8171,50.1475244,29.79492423,0.926821346,Hydroxylammonium Germanium Fluoride,2.461639099,Ge,F,18.85150857,0.861092368,1,1.972508451,4.646897308,0.244976999,5.145092488,0.270455735,4.299053746,0.235226523,0.014852366,0.250219753,12.3858383,0.6529616,11.23276752,0.590459044,12.26230246,0.670942711,0.034492367,0.638121119,13.15763663,0.693649575,12.91782324,0.679035291,13.4166949,0.734106313,0.023293162,0.702263727,0.283639676,0.644083038,0.355916962,0.057777,0.743170643,0.199052357,58.44182295,0,39.78002044,18.75624168,0.340164414,0.889667479,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
51,52,5.4461,2.8387,4.8362,7.6748,indirect,OHNH3,1.6848,-0.0787,0.8281,48.80693266,28.30639235,0.920291694,Hydroxylammonium Germanium Fluoride,2.378174315,Ge,F,21.53590472,0.854775382,6,1.943672663,3.907128229,0.200328221,4.33241952,0.219828175,4.307192601,0.221912058,0.009720841,0.214022818,11.82877159,0.606490657,12.24543019,0.621336545,12.57684028,0.647974857,0.017162423,0.625267353,12.98486269,0.665766335,13.46995457,0.683469254,13.93913743,0.718162144,0.021762125,0.689132577,0.312517993,0.637321978,0.362678022,0.046542843,0.707967626,0.245489532,29.79492423,0,43.79327361,19.54043314,0.124709613,0.926821346,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
52,53,5.6235,2.9354,5.2214,8.1568,indirect,OHNH3,1.7133,-0.0893,0.8175,49.70029398,28.98764771,0.918192401,Hydroxylammonium Germanium Fluoride,2.460989252,Ge,F,19.65135079,0.868322616,2,1.960634077,4.333379421,0.234109048,3.297946475,0.167202267,4.318960959,0.228788042,0.030363791,0.210033119,12.70270527,0.686258447,13.55964784,0.687459263,11.15153526,0.590729561,0.045318435,0.654815757,12.70270527,0.686258447,15.00606359,0.760790955,11.72202612,0.620950137,0.057131159,0.68933318,0.279865769,0.60488114,0.39511886,0.089716111,0.701898803,0.208385086,28.30639235,0,40.55687602,19.03731554,0.508404564,0.920291694,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
53,54,6.0598,2.9199,5.2385,8.1584,indirect,OHNH3,1.7088,-0.0841,0.8228,49.5371006,28.4593609,0.909990476,Hydroxylammonium Germanium Fluoride,2.565644295,Ge,F,19.37788768,0.879428698,5,1.954487446,5.012885194,0.257279445,3.884805732,0.204098308,3.990337615,0.209877523,0.023824765,0.223751759,12.61714209,0.647557483,11.99351416,0.630110259,11.87457414,0.624560237,0.009798422,0.634075993,12.74461663,0.654099938,12.27514531,0.64490648,13.11064865,0.689573346,0.019258509,0.662859921,0.242659332,0.664864565,0.332640326,0.057673826,0.674761342,0.267564832,28.98764771,0,39.67232545,19.1769644,0.217425103,0.918192401,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
54,55,5.5998,2.9298,6.7666,9.6964,indirect,OHNH3,1.7117,-0.0865,0.8203,49.56363912,28.84485161,0.917697796,Hydroxylammonium Germanium Fluoride,2.549545384,Ge,F,19.53378113,0.841977309,3,1.957760942,5.412589186,0.283579152,4.482068072,0.225642419,4.636937178,0.238954356,0.024777331,0.249391976,13.21084719,0.692149489,13.8580164,0.697659271,13.87395467,0.71496373,0.00971992,0.70159083,13.36563042,0.700258972,14.70989709,0.740545818,14.27006853,0.735376586,0.017897851,0.725393792,0.188232756,0.708960794,0.291039206,0.071290674,0.675282952,0.253426374,28.4593609,0,41.6589027,19.45180043,0.318877919,0.909990476,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
55,56,5.9243,2.9416,4.6583,7.5999,indirect,OHNH3,1.7151,-0.0904,0.8165,49.12560859,28.47616299,0.917973981,Hydroxylammonium Germanium Fluoride,2.66776843,Ge,F,20.02916386,0.874863238,0,1.949188405,4.992001409,0.263060067,3.14620501,0.164687133,3.920847667,0.207830197,0.040261502,0.211859133,10.78714036,0.568442522,15.30709655,0.801245257,9.824248341,0.520748482,0.122542635,0.630145421,11.46022099,0.603911389,15.35142245,0.803565483,11.49990502,0.609569086,0.092813055,0.672348653,0.239377475,0.630505652,0.369494348,0.100873162,0.651585524,0.247541314,28.84485161,3.55E-15,40.76796631,18.98214128,0.097445738,0.917697796,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
56,57,5.7729,2.8888,6.8413,9.7301,indirect,OHNH3,1.6996,-0.0855,0.8214,49.60884091,28.40147514,0.907441953,Hydroxylammonium Germanium Fluoride,2.53195972,Ge,F,20.29666898,0.871814278,4,1.954988173,4.795293475,0.250326207,4.255486717,0.218999461,4.564755082,0.236776038,0.012827829,0.235367236,11.0790317,0.578352921,10.69798993,0.550549017,13.80516776,0.716080681,0.072374585,0.614994206,11.89445105,0.620919832,12.68546435,0.652830108,13.80516776,0.716080681,0.039545316,0.663276874,0.238214907,0.675846981,0.323504132,0.04218116,0.693218505,0.264600335,28.47616299,0,41.27399786,19.28882018,0.112620781,0.917973981,1.11E-16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
57,58,5.2863,2.94,3.596,6.536,direct,HC(NH2)2,1.7146,-0.4624,0.2934,67.48902656,44.71377468,0.902703364,Formamidinium Germanium Fluoride,2.997444983,Ge,F,20.51640452,0.862784438,0,2.278254365,3.411489995,0.178738722,3.720442047,0.186218182,4.520928113,0.237348212,0.026045462,0.200768372,12.74699154,0.667855096,15.35841469,0.768730173,13.72010958,0.720304193,0.041192993,0.718963154,15.27018895,0.800053368,15.4188757,0.771756409,13.72010958,0.720304193,0.033011748,0.76403799,0.396537921,0.562928939,0.437071061,0.059508291,0.645497114,0.294994595,20.51640452,0,42.00643911,19.37102138,0.430155804,0.862784438,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
58,60,6.3718,2.5832,1.2289,3.8121,indirect,(CH3)4N,1.6072,-0.2326,0.1611,112.2828324,97.43592318,0.911975936,Tetramethylammonium Germanium Fluoride,3.310313726,Ge,F,25.73731467,0.852133454,0,2.94362192,3.760810975,0.180071032,3.890487971,0.185363867,3.739911267,0.178032108,0.003089876,0.181155669,17.11241447,0.819357886,17.09291609,0.814398873,17.22609398,0.820018875,0.002508057,0.817925211,17.11241447,0.819357886,17.09291609,0.814398873,17.22609398,0.820018875,0.002508057,0.817925211,0.521717454,0.477400373,0.522599627,0.038335628,0.456347695,0.505316677,24.07608604,2.349332063,49.47113504,20.9601615,0.053578053,0.851059661,0.001518572,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
59,61,6.0254,2.5853,1.757,4.3423,indirect,(CH3)4N,1.6079,-0.224,0.1698,115.5577366,98.64395097,0.893439771,Tetramethylammonium Germanium Fluoride,3.493884874,Ge,F,24.06302532,0.842947084,1,2.976038275,4.254840171,0.18934862,3.311856429,0.159330753,2.910134811,0.13992368,0.020332053,0.162867685,17.33407235,0.771399758,17.44986777,0.839499126,17.29951218,0.831786695,0.030447747,0.814228526,17.33407235,0.771399758,17.47418995,0.840669247,17.29951218,0.831786695,0.030774708,0.814618566,0.575932481,0.424067519,0.575932481,0.063486899,0.435570878,0.500942223,48.52065794,34.58831575,47.81716697,21.35166484,0.791457258,0.865956701,0.032540513,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
60,62,5.5517,3.0349,6.8484,9.8833,indirect,NH2NH3,1.7421,0.0053,0.8298,54.7292204,33.97733221,0.926952738,Hydrazinium Germanium Fluoride,2.644017143,Ge,F,19.16189287,0.864601871,4,2.060696412,5.029541055,0.261197732,3.027062165,0.163561917,5.237798905,0.272867527,0.049008676,0.232542392,13.54974281,0.703674957,14.78482299,0.798871601,12.21172142,0.63617987,0.066738783,0.712908809,13.54974281,0.703674957,14.78482299,0.798871601,13.02809163,0.678709361,0.051773702,0.727085306,0.344623132,0.607173208,0.392826792,0.067254674,0.71560109,0.217144236,98.64395097,0,40.0522363,18.98606947,0.339552548,0.893439771,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
61,63,5.8014,2.8755,4.4742,7.3497,indirect,NH2NH3,1.6957,0.0023,0.8267,54.87540125,32.93777854,0.905529278,Hydrazinium Germanium Fluoride,2.623211571,Ge,F,20.03244111,0.867984734,1,2.055420685,5.224633224,0.268138369,4.978897746,0.255457643,3.551977555,0.181667402,0.038127022,0.235087805,12.52233291,0.642670552,12.9341536,0.66362648,14.33777667,0.733311684,0.0387456,0.679869572,12.77396771,0.655584941,12.94993088,0.664435982,14.33777667,0.733311684,0.034742945,0.684444202,0.372889686,0.626907379,0.373092621,0.039701361,0.646757709,0.31354093,33.97733221,0,41.09552175,19.50901388,0.030535922,0.926952738,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
62,64,5.4042,3.0212,9.572,12.5932,indirect,NH2NH3,1.7382,0.0039,0.8284,55.18503963,34.25813972,0.924354361,Hydrazinium Germanium Fluoride,2.481875638,Ge,F,19.39794591,0.859085232,2,2.068292135,3.22305447,0.179791163,5.470234701,0.283860273,4.489670418,0.228263099,0.042519216,0.230638178,14.57908807,0.813263077,12.46045584,0.646595362,14.48551364,0.736470146,0.068111639,0.732109528,14.57908807,0.813263077,13.48800232,0.699916589,14.48551364,0.736470146,0.047235513,0.749883271,0.365305782,0.596689424,0.403310576,0.054931626,0.724753211,0.220315163,32.93777854,0,40.63980153,18.95545602,0.745392856,0.905529278,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
63,65,5.7238,2.8958,5.2368,8.1327,indirect,NH2NH3,1.7017,0.0077,0.8321,55.00789944,32.96660411,0.903875087,Hydrazinium Germanium Fluoride,2.574505152,Ge,F,19.8947923,0.869995893,5,2.057273595,5.430549957,0.278127538,5.194098978,0.267725285,3.473937145,0.177882845,0.045004777,0.241245223,12.38923409,0.634519009,12.92097503,0.666000348,14.44699613,0.739757995,0.044104056,0.680092451,12.63717187,0.647217231,12.92097503,0.666000348,14.44699613,0.739757995,0.03993994,0.684325191,0.362050643,0.637949357,0.362050643,0.039056338,0.63970086,0.321242802,34.25813972,0,40.81248815,19.48520082,0.059664616,0.924354361,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
64,66,5.3582,2.963,4.5347,7.4977,indirect,NH2NH3,1.7213,0.0084,0.8328,53.7731775,32.35117568,0.913085993,Hydrazinium Germanium Fluoride,2.720950033,Ge,F,20.29883691,0.867698103,6,2.03749358,4.064637443,0.211856992,4.192648581,0.218747331,3.274454071,0.167011597,0.022937529,0.199205307,13.37738938,0.697256154,13.92666186,0.726609935,15.3668635,0.783777803,0.035925549,0.735881297,13.37738938,0.697256154,13.92666186,0.726609935,15.46614542,0.788841619,0.038184238,0.737569236,0.313338367,0.591393106,0.408606894,0.10424316,0.655908897,0.239847942,32.96660411,0,41.47274587,19.31951182,0.202832743,0.903875087,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
65,67,5.8647,2.8891,4.12,7.0091,indirect,NH2NH3,1.6997,0.0052,0.8297,54.36464201,32.67508137,0.909170331,Hydrazinium Germanium Fluoride,2.575947146,Ge,F,19.93782671,0.874083149,3,2.047201515,5.022824091,0.259411829,3.415329825,0.173926957,5.036032001,0.259837514,0.040398664,0.231058767,12.57978644,0.649703306,14.05694312,0.715855119,12.94549765,0.667931802,0.027898596,0.677830075,12.78059292,0.660074279,14.05694312,0.715855119,12.95011511,0.668170043,0.024610093,0.68136648,0.36167331,0.633305871,0.366694129,0.037026991,0.630448043,0.332524966,32.35117568,0,40.68020496,19.46013246,0.125007804,0.913085993,1.11E-16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
